"","uniprot_gn_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","external_gene_name","lead_protein_name"
"1117","P0CF74",0.0353439301813836,19.0193575639349,0.0962985405399329,0.924230398755607,0.957304864530473,-6.38655288621058,NA,"IGLC6"
"1118","P0CG29",0.807610985312955,14.6539697069144,1.27062067934385,0.218271881582112,0.371245197389383,-5.59955292899997,"GSTT2","GSTT2"
"1119","P0DI81",-0.945120603327178,14.1657706572519,-3.4281215662928,0.00277901456004003,0.0194940160644258,-1.72863384876961,"TRAPPC2","TRAPPC2"
"1120","P0DJ07",0.198670323658783,12.4142166285866,0.390794202648442,0.701731822762907,0.809559864070301,-5.84652718021532,"PET100","PET100"
"1121","P0DJI8",0.683383190597663,13.2302293666016,0.759261646961022,0.466614345472024,0.619021044303645,-5.2602468379737,"SAA1","SAA1"
"1122","P0DMV8",0.512606458552078,17.6883886314578,2.54608385602226,0.0191272498984238,0.0683737821853617,-3.53374267205398,"HSPA1A","HSPA1A"
"1123","P0DN79",0.412522948236196,13.4596938639234,2.23028810729912,0.037198426090336,0.108426847625196,-4.12917396690739,NA,"CBSL"
"1124","P0DP23",0.0074323447133402,17.4173844678915,0.0189581995735153,0.985060057626687,0.994533332834507,-6.3911001487866,"CALM1","CALM1"
"1125","P0DPH7",-1.41767251853227,18.7340800389048,-3.39027249474978,0.0028685217097949,0.0197698973249833,-1.77980340968539,"TUBA3C","TUBA3C"
"1126","P10114",0.205563090629232,15.6438759112812,1.07675970554688,0.294252287399556,0.458284804665036,-5.81646177810049,"RAP2A","RAP2A"
"1127","P10124",0.793780419569039,13.0525012317533,1.24118119145083,0.231158298903892,0.386657980937268,-5.60794676195062,"SRGN","SRGN"
"1128","P10155",0.500644216445757,15.0394504138261,3.29052391962285,0.00361175061826143,0.0231346259870851,-1.99572598452406,"RO60","RO60"
"1129","P10253",0.936393412533976,15.079273830132,4.1403578669573,0.000495754080304482,0.00712459576196279,-0.119968408657713,"GAA","GAA"
"1130","P10301",0.326404806748208,15.2602987089746,1.28942692836661,0.21178756555391,0.363915901719229,-5.5768769165983,"RRAS","RRAS"
"1131","P10321",-0.319394563528487,15.5267717266312,-0.965925438407887,0.345479578383456,0.508570352880436,-5.92615072246535,"HLA-C","HLA-C"
"1132","P10412",0.765455377143279,15.974596925098,2.73636984755693,0.0126319880297065,0.0513065795777061,-3.15596476489536,"H1-4","H1-4"
"1133","P10451",0.703144075531078,14.0316183728237,1.21655605676837,0.237767131373891,0.394706358635113,-5.6631602657003,"SPP1","SPP1"
"1134","P10515",-0.242406003215912,15.7761826047824,-1.12236655131505,0.27484225912201,0.435804909298769,-5.76825051046754,"DLAT","DLAT"
"1135","P10586",-0.0753706239670073,14.0634203242302,-0.445130619182241,0.660948452080002,0.779074484992512,-6.29068686908601,"PTPRF","PTPRF"
"1136","P10599",0.570571982724219,16.5956235421783,1.7973158873572,0.0872200747844344,0.197528754374694,-4.86526620259809,"TXN","TXN"
"1137","P10606",0.446897726000127,15.1865301826009,1.54041897122736,0.138944255702965,0.270805764576515,-5.24818255360164,"COX5B","COX5B"
"1138","P10619",0.328953489022698,14.0440529301757,1.453910989699,0.161299210446846,0.300654409562689,-5.36680864503758,"CTSA","CTSA"
"1139","P10620",0.964286257302815,14.7905925249834,2.88916255542972,0.00899592003525701,0.0417071322592679,-2.84402022388671,"MGST1","MGST1"
"1140","P10636",0.115301556269561,16.3888199279017,0.744152013182928,0.465335074568439,0.618236910085459,-6.11262576201189,"MAPT","MAPT"
"1141","P10643",-0.313353845332461,13.8159125445038,-0.799101107379227,0.433507737877475,0.590614238880918,-6.07062804778357,"C7","C7"
"1142","P10644",0.0760412316998078,15.4253001526773,0.342221221288094,0.735711734594955,0.836299960374592,-6.33170224812615,"PRKAR1A","PRKAR1A"
"1143","P10645",0.541770077558708,14.6646010985141,1.25699764094649,0.223064107530713,0.376473864317503,-5.61580266807132,"CHGA","CHGA"
"1144","P10721",0.466527263914635,13.1860686746531,1.71998987585759,0.100686187114159,0.217754973109323,-4.98514111250104,"KIT","KIT"
"1145","P10746",-0.287213940476269,13.0140399165481,-1.26696814053675,0.219548879333133,0.372469394300035,-5.60392431734279,"UROS","UROS"
"1146","P10768",0.879377377395798,17.6938073004791,5.98757714430417,7.07711775677084e-06,0.000956338425551603,3.92893031133975,"ESD","ESD"
"1147","P10809",0.354891970939033,17.146388425557,2.42652478896091,0.024696460174401,0.0815909877072969,-3.76417586159765,"HSPD1","HSPD1"
"1148","P10909",0.297388935224209,16.3715420849927,1.35043262482846,0.191781497506919,0.339603413181129,-5.50139603214752,"CLU","CLU"
"1149","P10915",0.738834935826549,16.8402643308353,4.75769096628427,0.000116606646023192,0.00322438198869488,1.25890072661016,"HAPLN1","HAPLN1"
"1150","P11021",0.382903272403599,17.2027243013284,2.62290408758549,0.0161959701847258,0.0605912484990916,-3.38277404930603,"HSPA5","HSPA5"
"1151","P11047",0.791380614358419,13.8559413429062,3.25791428884312,0.00389328445174767,0.0245071177785824,-2.06593854833622,"LAMC1","LAMC1"
"1152","P11117",0.621182545789443,13.6917694701803,3.18567160246774,0.00459531198072808,0.027185637448548,-2.22076512731996,"ACP2","ACP2"
"1153","P11137",-1.29886220345167,14.9953467037869,-3.9333285595444,0.000806603298385073,0.00942908768236941,-0.582184119339852,"MAP2","MAP2"
"1154","P11142",0.393929584341056,17.2260258159088,2.53835930043988,0.0194481283109828,0.0690784555657035,-3.54880095795697,"HSPA8","HSPA8"
"1155","P11166",0.30246989454962,15.2178154854686,0.573385753008811,0.572698611820763,0.709069625059613,-6.22491243099669,"SLC2A1","SLC2A1"
"1156","P11169",-0.327084805700721,15.2983101603453,-1.00811994645103,0.325295177178628,0.487509878404167,-5.88565575900703,"SLC2A3","SLC2A3"
"1157","P11171",-0.102259491028008,14.5060499457371,-0.578573360623435,0.569258590825057,0.705903445759841,-6.22191373330172,"EPB41","EPB41"
"1158","P11172",-0.766283723155192,14.0345880244476,-3.93321649887603,0.000806815704174328,0.00942908768236941,-0.582433827600009,"UMPS","UMPS"
"1159","P11177",-0.135506429155717,15.9150631402317,-0.693917547790251,0.495620061549424,0.645263809973391,-6.14854235808775,"PDHB","PDHB"
"1160","P11182",-1.10944246537167,14.4219646999371,-2.91633989288104,0.008464390450823,0.039930262339983,-2.78781811355999,"DBT","DBT"
"1161","P11215",0.548173341343114,12.8937475626082,2.37345474512751,0.0276241895049702,0.0880618784322107,-3.86457606792208,"ITGAM","ITGAM"
"1162","P11216",0.500994151087101,16.8972001167529,3.58526394049276,0.00182303437981648,0.0146628568094515,-1.35339516484194,"PYGB","PYGB"
"1163","P11217",0.222354969098083,16.2193761385037,1.17778798625663,0.252541777184011,0.411968334969125,-5.70730563947429,"PYGM","PYGM"
"1164","P11229",0.121739858878318,12.9466457952089,0.217476110841113,0.831733311512971,0.903024738214083,-6.01868460450728,"CHRM1","CHRM1"
"1165","P11233",0.428862195101285,19.2716979318066,1.935143879619,0.0670668829250297,0.162940623191789,-4.64239679528776,"RALA","RALA"
"1166","P11234",0.424117194055171,17.3611579235029,2.76206527078657,0.0119354402965421,0.0498503824658004,-3.10400637523518,"RALB","RALB"
"1167","P11274",-1.13196159289602,13.3712134290414,-3.48276835293665,0.00231451606624507,0.0172724247160506,-1.57817941388522,"BCR","BCR"
"1168","P11277",-0.205335795236413,14.1913895133688,-1.01560026178563,0.321804605315685,0.484863619121065,-5.87831362005875,"SPTB","SPTB"
"1169","P11279",0.826155698393768,17.1895163448098,2.1410643822738,0.0446137916454473,0.122544490222572,-4.28914135844126,"LAMP1","LAMP1"
"1170","P11310",0.590520212048533,15.899747035653,4.11439110088335,0.00052697225185917,0.00735362956059377,-0.178017051777053,"ACADM","ACADM"
"1171","P11362",0.167744795671883,13.1649654854735,1.07018417618295,0.297775852844081,0.461914258080701,-5.81296474904991,"FGFR1","FGFR1"
"1172","P11387",-0.00729214222590535,13.5722067921016,-0.022917765877588,0.981940259056543,0.992840020338921,-6.39101554564891,"TOP1","TOP1"
"1173","P11413",0.465462695902509,15.4381177178573,2.92484506216698,0.00830433722364597,0.0394758747223815,-2.7701878094561,"G6PD","G6PD"
"1174","P11441",0.2666377322349,12.3045459264626,0.940690625447479,0.35985508451787,0.522735082904242,-5.84269277883825,"UBL4A","UBL4A"
"1175","P11498",-1.85310885844561,14.3055057399396,-2.76854337259811,0.0117656935566575,0.0493744619850518,-3.09087386564416,"PC","PC"
"1176","P11532",-0.953084511104338,13.0129508945518,-2.80999061732929,0.0110850873188047,0.0475315247191292,-3.01716103531111,"DMD","DMD"
"1177","P11586",-1.62188674294325,14.3980190637923,-4.70466511809095,0.000131959276443951,0.00341989857026709,1.1409091394153,"MTHFD1","MTHFD1"
"1178","P11717",0.341627822630139,13.5704012312826,1.84217492926186,0.0801467558573375,0.186137609966385,-4.79399384310673,"IGF2R","IGF2R"
"1179","P11766",0.826662901211783,17.1816055016454,5.84443901394796,9.72712951577456e-06,0.0010954516403765,3.62664262139558,"ADH5","ADH5"
"1180","P11802",-0.402359164230006,12.8537885326866,-0.805190321211449,0.438998123552715,0.595711830869474,-5.76399635744236,"CDK4","CDK4"
"1181","P11908",0.0437182579435937,14.8761608823571,0.160989528608717,0.873697359119036,0.92618200280392,-6.37806773611258,"PRPS2","PRPS2"
"1182","P11940",0.311719336115695,15.7436364735897,2.10682549333607,0.0477988837405641,0.128780463631602,-4.34945967550326,"PABPC1","PABPC1"
"1183","P12004",0.125839234355647,14.9395982321555,0.728439423451831,0.474687255839709,0.625709743206621,-6.12411563926289,"PCNA","PCNA"
"1184","P12035",-1.24138975873873,14.5830894826004,-2.82822012908266,0.0103065955076386,0.0451159382150627,-2.96928421033757,"KRT3","KRT3"
"1185","P12036",0.0017981708743342,14.5383635828488,0.00586239225763493,0.995379899800201,0.997315247587101,-6.39126600197949,"NEFH","NEFH"
"1186","P12081",0.211672933306428,13.3826510364841,1.14015689728457,0.267531029799058,0.429081085760208,-5.74896711542014,"HARS1","HARS1"
"1187","P12109",-0.337263683490981,13.922276610952,-0.543230452312792,0.592902878810457,0.724025456391675,-6.24182565918858,"COL6A1","COL6A1"
"1188","P12110",-0.727470358677031,14.8826736568882,-0.970656920272157,0.343174292742644,0.506341488625044,-5.92168798145287,"COL6A2","COL6A2"
"1189","P12111",-0.441785520652026,14.5830255499109,-0.619907651909702,0.542233882996808,0.684310650220503,-6.1970899187875,"COL6A3","COL6A3"
"1190","P12235",-0.355911763339577,15.6551039456359,-1.42663733025032,0.168925620624237,0.310390179218785,-5.40306716512249,"SLC25A4","SLC25A4"
"1191","P12268",-0.547231429583801,13.7691053772462,-2.19140908786488,0.0402792686894301,0.114078550645784,-4.19936467253461,"IMPDH2","IMPDH2"
"1192","P12270",0.55061617220465,13.5002841622454,3.68129317114399,0.00145667154871712,0.0128358622915457,-1.14168269907039,"TPR","TPR"
"1193","P12271",-1.2201333805729,13.1945139191593,-3.28389929839188,0.00431400024989138,0.0260184202023634,-2.1097609642812,"RLBP1","RLBP1"
"1194","P12277",-1.55846668656427,17.2809398905899,-3.5857546130333,0.00182094871365699,0.0146628568094515,-1.352315962603,"CKB","CKB"
"1195","P12314",0.226590384071729,12.7471996506805,0.389642187161316,0.702564705679637,0.809917324954341,-5.96762142222091,"FCGR1A","FCGR1A"
"1196","P12429",0.575227899239851,16.165773370845,3.22063585128687,0.00424138467009848,0.0257812920967517,-2.14595930222854,"ANXA3","ANXA3"
"1197","P12532",0.173219617971419,17.5545268086994,1.01054287149923,0.324161667398541,0.4871075613456,-5.88328294538896,"CKMT1B","CKMT1A"
"1198","P12694",0.240712560087852,15.4700493197815,1.7819658230727,0.089761903671757,0.201516937782843,-4.88936610547561,"BCKDHA","BCKDHA"
"1199","P12724",0.0779796974514237,13.1200063179276,0.202351799095241,0.84188105050383,0.907776955299872,-6.2600183544646,"RNASE3","RNASE3"
"1200","P12814",-0.350679187138795,16.5534126170189,-2.15085018873629,0.043739486406954,0.120785723943234,-4.27179106840143,"ACTN1","ACTN1"
"1201","P12821",0.8597452096827,13.3981006623363,3.38248485213741,0.00292070464429181,0.0200119962021499,-1.79672015475678,"ACE","ACE"
"1202","P12931",-0.514012573832558,13.8672749726588,-2.93333071761614,0.0081475515359631,0.0390371991499461,-2.75257838139219,"SRC","SRC"
"1203","P12955",0.57237122595096,14.313384974551,2.83589379884253,0.010132025636562,0.0447483550467901,-2.95357101732282,"PEPD","PEPD"
"1204","P12956",-1.19703897190695,14.7719847372876,-5.3016804339457,3.31695146733992e-05,0.00188488049437647,2.45827439540785,"XRCC6","XRCC6"
"1205","P13010",-1.11985871648614,14.4214465588517,-3.90865559327251,0.000854739220402653,0.00967871066028159,-0.637147372729978,"XRCC5","XRCC5"
"1206","P13073",0.889123693723848,14.5082450635906,3.11585195268037,0.00538999726757659,0.0299405082529663,-2.3693854997149,"COX4I1","COX4I1"
"1207","P13489",0.260298288296681,16.5992869203334,1.20562330746909,0.241865697427935,0.399177540848642,-5.67573433708193,"RNH1","RNH1"
"1208","P13521",0.224140262688294,14.1421371506024,1.03136171374049,0.314536085656681,0.476457939485811,-5.8626835609468,"SCG2","SCG2"
"1209","P13591",0.636390607725755,16.326897458852,3.16762097102658,0.00478911065956495,0.0279846711559861,-2.25928717629792,"NCAM1","NCAM1"
"1210","P13598",0.37042026673312,12.9433530845533,2.02372615605061,0.0587779330176681,0.148539582664805,-4.41309250414428,"ICAM2","ICAM2"
"1211","P13611",1.56967232281005,17.0195522181672,5.33126355206306,3.09999835119964e-05,0.00184628747955102,2.52277745023981,"VCAN","VCAN"
"1212","P13637",0.228180895072192,18.0250155638841,1.50152115846536,0.148658154399021,0.284025725524913,-5.30219555245733,"ATP1A3","ATP1A3"
"1213","P13639",-0.00451424686298374,15.2722651569469,-0.0334558450423186,0.97363874247044,0.988156377332771,-6.39071243377237,"EEF2","EEF2"
"1214","P13645",0.50389524008213,14.9442447840926,0.49633728773511,0.625002618164163,0.751848167976078,-6.26636241921879,"KRT10","KRT10"
"1215","P13647",-0.0381417980222842,12.8353750406916,-0.0867726478704466,0.931912834871677,0.960923605659259,-6.17179885602573,"KRT5","KRT5"
"1216","P13667",0.401411523831177,15.4609314268154,2.40465297976414,0.0258662726620655,0.0842083620038345,-3.80569935388042,"PDIA4","PDIA4"
"1217","P13671",0.470983696221104,12.8526588496295,1.6153372012546,0.123398408841161,0.250026085823406,-5.0140953975616,"C6","C6"
"1218","P13674",-0.0308279056608232,13.1725986256114,-0.130389894887703,0.897544912928547,0.940917545104868,-6.38261223593588,"P4HA1","P4HA1"
"1219","P13693",0.157746124617109,14.5319140005568,0.860776149446117,0.399441477627237,0.559807814000042,-6.02016045851427,"TPT1","TPT1"
"1220","P13716",0.921790579051688,15.5082948863059,4.90452511578254,8.28665807388718e-05,0.00282019561042072,1.58479676035103,"ALAD","ALAD"
"1221","P13726",0.988701013266029,14.7458371145015,3.54106094248321,0.00202091553702107,0.0156469385453856,-1.45049939427278,"F3","F3"
"1222","P13747",-0.711119609506232,12.5100492880753,-2.28972251141535,0.0377920557554287,0.109231914768607,-3.99408811795936,"HLA-E","HLA-E"
"1223","P13762",0.929450800810761,13.0244048971321,1.3226320602491,0.217741643976857,0.370776228335203,-4.88311699802558,"HLA-DRB4","HLA-DRB4"
"1224","P13796",0.244635188004153,14.8964029696162,0.803405161308233,0.431073111674952,0.587990938937383,-6.06721986138189,"LCP1","LCP1"
"1225","P13797",0.275433291420741,15.1852765355183,1.61775421450027,0.121191384369441,0.247090004866463,-5.1376077203892,"PLS3","PLS3"
"1226","P13798",0.430755374063677,16.6031966791815,2.84494615808235,0.00992972668581385,0.0443270714674195,-2.93501231400978,"APEH","APEH"
"1227","P13804",0.455964626905413,16.8590657098235,3.06395684366721,0.00606544655529864,0.0324369878330867,-2.4791555318752,"ETFA","ETFA"
"1228","P13807",-0.771076435103579,13.6302822584425,-3.01961552927055,0.00670684300682014,0.0342192632489653,-2.57244778663955,"GYS1","GYS1"
"1229","P13861",0.0941492354590352,16.2759453531968,0.72475030413914,0.476899026509522,0.627956851668016,-6.12677965356689,"PRKAR2A","PRKAR2A"
"1230","P13929",0.743365991205737,14.2791921074508,3.64657958679821,0.00157984015547625,0.0134416619821702,-1.21832692107065,"ENO3","ENO3"
"1231","P13984",0.551086123881189,12.902691682415,2.93920905505528,0.00804061267495975,0.0387576302791445,-2.74036828210811,"GTF2F2","GTF2F2"
"1232","P13987",0.480145666329674,15.2497380240095,2.17597400322468,0.041565599312151,0.116391194457262,-4.22702434495138,"CD59","CD59"
"1233","P14136",1.26303281264119,15.8799590635525,3.10016914905698,0.00558603615610706,0.0307096911769995,-2.40262278665129,"GFAP","GFAP"
"1234","P14151",0.344297390896759,18.7773630060406,1.61045953943489,0.122780332700022,0.249508327015727,-5.14821586846986,"SELL","SELL"
"1235","P14174",0.499993044975589,16.3851704000696,1.99950976376537,0.0591535715313173,0.149366988204231,-4.53448400069687,"MIF","MIF"
"1236","P14207",-0.0975172702937286,12.387862380909,-0.352001403102578,0.730821098721917,0.832115052478595,-5.97959093094994,"FOLR2","FOLR2"
"1237","P14314",0.505461819745481,13.8092374959323,2.08549923528345,0.0498852034773224,0.132898473263886,-4.38672105308355,"PRKCSH","PRKCSH"
"1238","P14317",-0.00927410323750877,13.0084252654326,-0.0242663800198244,0.980877732052031,0.992413700151957,-6.39098307766692,"HCLS1","HCLS1"
"1239","P14324",0.31910958797463,15.6190137450647,2.03161334195379,0.0555268275968367,0.142829389590867,-4.4797896297541,"FDPS","FDPS"
"1240","P14384",0.599299669633577,13.6883719537615,1.71933044668066,0.100808301954551,0.217942974627048,-4.98614681164428,"CPM","CPM"
"1241","P14406",0.00749140652972358,17.3583175042463,0.0129190886458864,0.989818814934978,0.996000172025515,-6.39119837611738,"COX7A2","COX7A2"
"1242","P14415",0.23663681793483,17.8993117366443,1.55972900071034,0.134320631408452,0.264541173591081,-5.22096665324515,"ATP1B2","ATP1B2"
"1243","P14543",0.606640939805089,13.6240302237267,2.15243198507388,0.0435996308235055,0.120614610683695,-4.26898195853911,"NID1","NID1"
"1244","P14550",0.0984018620897373,16.837929323931,0.593568770953767,0.559374842704278,0.69882367400369,-6.21309894843829,"AKR1A1","AKR1A1"
"1245","P14618",0.447147498149864,17.3968108472861,3.56527378778752,0.00191003804380302,0.015109547437185,-1.39733820970637,"PKM","PKM"
"1246","P14621",1.30650107453069,13.6194107410173,1.01764973810503,0.324724167135325,0.487293797474951,-5.69703547783008,"ACYP2","ACYP2"
"1247","P14625",0.152781156119035,15.7861512331686,1.02916395149254,0.315542584076468,0.477398819191413,-5.86487597379634,"HSP90B1","HSP90B1"
"1248","P14649",-0.177976318650954,14.0672504372139,-0.769190340977969,0.450661972878885,0.605498001931272,-6.09383809536759,"MYL6B","MYL6B"
"1249","P14678",0.117274026590461,15.752038637359,0.308470744761896,0.76087590141666,0.853007300158333,-6.34284790265337,"SNRPB","SNRPB"
"1250","P14735",-0.174282779287317,14.1210311352018,-1.03023222667049,0.315053067489978,0.477007748724743,-5.8638108230905,"IDE","IDE"
"1251","P14780",0.315024421237286,12.4368764351525,0.525924214073638,0.606507713630287,0.735455908031714,-5.93608687373694,"MMP9","MMP9"
"1252","P14854",0.47620350579102,16.054029473917,1.77397675605489,0.0911100106533576,0.203510784704975,-4.90185019799001,"COX6B1","COX6B1"
"1253","P14866",0.12101707027084,15.0023403511472,0.503654818488578,0.619940592119962,0.747814006774253,-6.26267547310432,"HNRNPL","HNRNPL"
"1254","P14867",-0.804514423963111,14.6441755446505,-4.0435139634339,0.000622551051987508,0.00811853511562625,-0.336372591993622,"GABRA1","GABRA1"
"1255","P14868",-0.249032875989903,14.9187877033463,-1.46244018841228,0.158972408308746,0.297236462019321,-5.35535606139726,"DARS1","DARS1"
"1256","P14923",0.0826479922269918,13.2448498346901,0.183914807887399,0.85610895501152,0.914738462539478,-6.36152049219367,"JUP","JUP"
"1257","P14927",-0.063175053491733,16.0664119611327,-0.193939471786306,0.848156060795713,0.911113187750372,-6.37211001362621,"UQCRB","UQCRB"
"1258","P15056",1.09850652834397,13.2884248172578,3.17458819493538,0.00518134467421162,0.029149181573176,-2.29591765665658,"BRAF","BRAF"
"1259","P15104",-0.157625980760105,16.7855204385483,-0.728271458113958,0.474787825810642,0.625709743206621,-6.12423721014589,"GLUL","GLUL"
"1260","P15121",0.738178129946842,15.7836957621073,3.71101268224942,0.00135880431777117,0.0123287673896502,-1.07597158957091,"AKR1B1","AKR1B1"
"1261","P15144",0.643722576555682,13.9239589081219,3.080723077897,0.00583872564909162,0.0316477327450501,-2.44375855663855,"ANPEP","ANPEP"
"1262","P15153",-0.346890317394653,14.7121182103351,-1.28615328646336,0.212905423253201,0.365199720750575,-5.58084441660331,"RAC2","RAC2"
"1263","P15170",-0.463453669874008,14.6393911858605,-2.2432468979794,0.0362204345998146,0.106387520190712,-4.10561588285198,"GSPT1","GSPT1"
"1264","P15259",1.87902776541243,15.1101654257214,3.39687920883261,0.00282496917389031,0.0196521850082519,-1.76544447413128,"PGAM2","PGAM2"
"1265","P15289",0.696271996521725,15.2814026240553,2.77462120773281,0.0116085283175082,0.048947055410923,-3.07854075868597,NA,"ARSA"
"1266","P15311",0.927038979294815,16.4642486409937,6.1514839804462,4.93169719230412e-06,0.000874539024037879,4.27179413079929,"EZR","EZR"
"1267","P15374",-0.242052334104018,13.0829870403192,-0.834837790290239,0.413552862154899,0.572924721133403,-6.04181123074984,"UCHL3","UCHL3"
"1268","P15509",0.622877100095936,11.8436624143265,2.58461495757288,0.0235708446771384,0.0790303835554189,-3.52115390542677,"CSF2RA","CSF2RA"
"1269","P15529",0.540674784382491,16.2634025276665,2.80151741133898,0.0109367393985909,0.0470859627399243,-3.0238250675331,"CD46","CD46"
"1270","P15531",0.248813235964844,14.8061196507387,0.526362267031664,0.604356070713001,0.733708644060433,-6.25089984225509,"NME1","NME1"
"1271","P15559",-0.804565251531862,16.921779413161,-0.660093729005709,0.51744127215715,0.663018460848446,-6.15470345092147,"NQO1","NQO1"
"1272","P15586",0.683372506248579,13.9938522168476,2.93882853565099,0.00804749404273076,0.0387606361591558,-2.74115895275355,"GNS","GNS"
"1273","P15848",0.00390897624578734,14.0298480971652,0.0118898684533409,0.990658281986344,0.996384845701109,-6.31613496071039,"ARSB","ARSB"
"1274","P15880",0.0516772180049543,15.1089607331792,0.303473181831359,0.764626088273325,0.855658583243973,-6.34440098511574,"RPS2","RPS2"
"1275","P15882",-1.72184173951265,13.7273219418379,-5.36699597066708,2.8571036367071e-05,0.00177971525904369,2.60057265588444,"CHN1","CHN1"
"1276","P15924",0.517637857583454,13.1347126136386,0.688946763746782,0.500022077320546,0.648343468060177,-5.95975190516558,"DSP","DSP"
"1277","P15927",-0.0601991050391373,14.5238294028693,-0.412433536412348,0.684356535821598,0.797236107368625,-6.30486172741906,"RPA2","RPA2"
"1278","P16035",0.364535239258883,13.0395032435595,1.0682597614355,0.30202831350354,0.466358368816655,-5.67574314998945,"TIMP2","TIMP2"
"1279","P16070",1.95866891910542,16.5140828536718,3.6624728803695,0.00152222056060033,0.0131486012201359,-1.18325111120102,"CD44","CD44"
"1280","P16083",0.432486512680331,15.5352283197824,1.15592430666386,0.261172207886715,0.422045566305847,-5.73165459027648,"NQO2","NQO2"
"1281","P16112",0.993903820463762,13.8197906905373,3.41100985803589,0.00273398241016923,0.019287342879941,-1.7347104232507,"ACAN","ACAN"
"1282","P16144",0.829366549551422,13.375659120494,4.5643582104613,0.000183187328567782,0.00415627220933642,0.828081759998688,"ITGB4","ITGB4"
"1283","P16152",0.255124168744793,18.033716695145,1.14112970033362,0.267135423761583,0.42866238724851,-5.74790500446344,"CBR1","CBR1"
"1284","P16157",-0.390806112507629,13.8111598302148,-1.18945523314551,0.248024584268864,0.407065255686631,-5.6941501211184,"ANK1","ANK1"
"1285","P16219",0.750231458016547,15.2584848256694,3.22291756853861,0.00421923395370714,0.0256970846698741,-2.14106913911014,"ACADS","ACADS"
"1286","P16260",-0.0563756810744156,13.0886372311103,-0.242156991034966,0.811220379087026,0.889327261604432,-6.35949815334923,"SLC25A16","SLC25A16"
"1287","P16278",0.843921284314511,14.8506816935643,5.69719660733017,1.35253378923412e-05,0.00130899910789314,3.31301693843354,NA,"GLB1"
"1288","P16284",0.80352239350278,14.0665497156649,3.34590229835709,0.00317854344876324,0.0212612290730448,-1.87605625117018,"PECAM1","PECAM1"
"1289","P16298",0.204014634356778,17.0789621999119,1.26328167976141,0.22084357611857,0.373720281539613,-5.60832547182738,"PPP3CB","PPP3CB"
"1290","P16333",-0.465226764749385,14.4927466496552,-2.291041239863,0.0328137231235561,0.098969742966529,-4.01804168951776,"NCK1","NCK1"
"1291","P16383",-0.589303399217018,12.8248004585331,-1.25941471253345,0.224660896161575,0.378446992337447,-5.59620357310697,"GCFC2","GCFC2"
"1292","P16389",-0.325519655201376,15.9153799158333,-1.47640992178382,0.155220471565669,0.292585392841678,-5.33648213944817,"KCNA2","KCNA2"
"1293","P16401",-0.054032745242715,13.7181075646228,-0.194584618944714,0.847657582231094,0.910735657300849,-6.37198236110283,"H1-5","H1-5"
"1294","P16403",1.89938354567238,15.0466672428029,3.42347161669441,0.00265613108998901,0.0188174660399128,-1.70758092167547,"H1-2","H1-2"
"1295","P16435",-1.40986589394344,15.5316203213512,-4.385532165058,0.000278614619983693,0.005127384289292,0.42844859397907,"POR","POR"
"1296","P16452",0.164737092082735,12.5788440761658,0.503628420251972,0.619958818983821,0.747814006774253,-6.26268886841488,"EPB42","EPB42"
"1297","P16519",0.360394542703469,14.0860644449314,1.69039083446503,0.106293693114465,0.225705565701405,-5.03000139883301,"PCSK2","PCSK2"
"1298","P16615",-0.437000734356628,15.9423546777051,-2.77835932145273,0.0115128612574091,0.048806688294051,-3.07094964749797,"ATP2A2","ATP2A2"
"1299","P16870",0.810719207531845,15.8029169294993,4.57975338920995,0.000176702945972011,0.00408153069235155,0.86244479760213,"CPE","CPE"
"1300","P16885",0.00375893809803607,13.8537354318757,0.00982483052123921,0.992257220946096,0.996601463684144,-6.39123428506745,"PLCG2","PLCG2"
"1301","P16930",1.37044323033083,15.1461530477335,5.07313131347541,5.60880298031697e-05,0.00242922758831269,1.95720861933554,"FAH","FAH"
"1302","P16949",-0.156092573231156,16.7062705106699,-0.357258052778914,0.724595884631869,0.827845764467037,-6.32636858772495,"STMN1","STMN1"
"1303","P16989",0.178097276858095,13.8502523605483,0.647281870915709,0.524722100730285,0.669647964004118,-6.17974395485716,"YBX3","YBX3"
"1304","P17029",0.0561464616114584,11.9648215032406,0.27394008057494,0.789097623380256,0.873578316213996,-6.24356334679205,"ZKSCAN1","ZKSCAN1"
"1305","P17050",0.640660772373012,13.9984134522169,3.50288738684762,0.00220872568681975,0.0166433660634568,-1.53416258626836,"NAGA","NAGA"
"1306","P17066",0.817368128418389,13.7194051887578,1.78199326297262,0.104365818039926,0.222527324247609,-4.31111468863856,"HSPA6","HSPA6"
"1307","P17081",0.271582427190689,13.3907823905787,1.63147998103015,0.118248473793662,0.243251759109247,-5.11754813852278,"RHOQ","RHOQ"
"1308","P17096",0.20106812903305,16.5179370216528,0.65901906169249,0.517310022785188,0.663018460848446,-6.1720865448223,"HMGA1","HMGA1"
"1309","P17152",-0.354565706860075,15.0482314429411,-1.42710747943917,0.168791731098963,0.310328282109521,-5.4024468440199,"TMEM11","TMEM11"
"1310","P17174",0.432717499831382,15.0441596023465,2.29932801082671,0.0322539278965608,0.0978837968600184,-4.00274940372807,"GOT1","GOT1"
"1311","P17252",-0.648582245163769,15.1040822509635,-3.69020367241357,0.00142661886144688,0.0126757650044928,-1.12198997901143,"PRKCA","PRKCA"
