"logFC","AveExpr","t","P.Value","adj.P.Val","B","external_gene_name"
-0.367975580134093,15.4199626096533,-1.64132865987565,0.125469854853539,0.283129410338771,-5.85324463061166,"LPGAT1"
-0.0988777084077164,15.5311139801655,-1.6405505837343,0.12563292954307,0.283339371756556,-5.85437182806393,"PPIG"
-1.02318272318346,18.0258992235273,-1.6391713754648,0.125922448981755,0.283834110629627,-5.85636903704,"UPF2"
0.15415390358217,16.4086099596663,1.63857260445376,0.126048322659173,0.283882974979881,-5.85723576998594,"LSM3"
0.431107457719127,12.8581333458667,1.63836154749051,0.126092717263503,0.283882974979881,-5.8575412303926,"DOC2A"
-0.197211131427869,13.9234498157984,-1.63806736735378,0.126154619133422,0.283882974979881,-5.85796695164792,"ARL10"
0.155172342235725,14.5371469384981,1.6370797441891,0.126362630639586,0.284048835130696,-5.85939582410079,"PIAS2"
0.385431378037033,14.4813871365663,1.63665016171279,0.126453202022529,0.284048835130696,-5.86001716118747,"GPCPD1"
-0.149722973828329,15.8669335288214,-1.63639368222337,0.126507304118315,0.284048835130696,-5.86038807628986,"ACADVL"
-0.169520591883785,15.5599992605842,-1.63638495664381,0.126509145058209,0.284048835130696,-5.86040069437362,"DMTN"
-0.192157374857151,13.5516148037495,-1.63545735641923,0.126704985465556,0.284330766053044,-5.86174185132256,"VPS41"
-0.167187527289279,20.0505453855636,-1.63471643184692,0.126861603934518,0.284524417693493,-5.86281275263337,"CANX"
0.504328956700894,13.0294094545535,1.63389047511117,0.127036395917729,0.284758591625003,-5.864006185641,"SCRN3"
-0.160178940614781,17.9471161424913,-1.63274369179606,0.127279430951368,0.285145391821281,-5.86566253649726,"MAGEA4"
0.21360207474175,13.7639913446156,1.6312274323352,0.127601391062401,0.285557037210808,-5.86785138146309,"YIPF6"
0.418465682481022,13.4079752443323,1.63090359173297,0.127670246879087,0.285557037210808,-5.86831870107864,"CYHR1"
-0.0652250064851145,19.3178879838384,-1.63088167223759,0.12767490862935,0.285557037210808,-5.86835032992932,"EFTUD2"
0.18399827935739,14.4748410940149,1.62982218345584,0.127900413581432,0.285809700500208,-5.86987879600925,"KDSR"
0.262391335887507,14.8179870681628,1.62968725738214,0.127929156600563,0.285809700500208,-5.87007340015659,"VAPB"
-0.256564438796929,13.7315358850785,-1.62860945291923,0.128158961353918,0.28616509803419,-5.87162754425551,"L2HGDH"
-0.0894209059788231,18.9697701168551,-1.62655656213568,0.128597665719817,0.286940377941097,-5.87458587004538,"EPB41L3"
0.149065792710783,16.5976568226736,1.62632137311139,0.128648009289459,0.286940377941097,-5.8749246352183,"ABCE1"
0.073683145276064,19.3655536362401,1.62241090939925,0.129487587308441,0.288624099049739,-5.88055257714264,"AHCY"
0.260129623589151,17.715642319175,1.62214167652315,0.129545566948672,0.288624099049739,-5.88093973262108,"MARCKS"
0.107732742157246,17.9634621651259,1.62021257085038,0.129961664111992,0.289391795815697,-5.88371255119027,"PABPN1"
0.136172035967295,16.3786447937937,1.61934634431221,0.130148882550482,0.289624684031929,-5.88495693002781,"GRB2"
0.117176459114182,15.936083632613,1.6190664952813,0.130209416770657,0.289624684031929,-5.88535885469212,"APOO"
-0.243156690629272,13.611332228559,-1.61791300494746,0.130459187355898,0.290020808814266,-5.88701504137143,"FBXO41"
0.162169045510401,14.4069358411913,1.61737339056086,0.130576175645063,0.290075161319213,-5.88778955748156,"SREK1"
-0.119908634278609,15.44322275556,-1.61703699008147,0.130649153388941,0.290075161319213,-5.88827231239675,"NAV1"
-0.121008039349839,15.865261028941,-1.61680860183744,0.130698719497016,0.290075161319213,-5.88860002585995,"TFRC"
-0.104015156866591,18.5092191151666,-1.61586697971233,0.130903248486825,0.290369815448297,-5.88995083648261,"GNAI1"
0.233536571458714,14.0636661614326,1.61525091629846,0.131037213766011,0.290446772307888,-5.89083433610597,"ARMC1"
0.128233975899814,15.1127638323222,1.61504731358341,0.131081514145873,0.290446772307888,-5.8911262753293,"ERLIN1"
-0.0771623624339988,19.1280513367987,-1.61304204960379,0.131518520814592,0.291255574830782,-5.89400027046132,"GNAS"
0.209729891577446,14.4577683947014,1.61130435458318,0.131898240239209,0.29193669584674,-5.8964888875444,"PGP"
-0.119387823789783,17.6641988854583,-1.60903434550247,0.132395715676162,0.292877564584884,-5.89973720158458,"EHD2"
-0.429560259318077,13.6700950978751,-1.60828418029491,0.132560473375878,0.293081789769836,-5.90081000456105,"NEBL"
0.117917435237011,19.6122096666657,1.60668217110896,0.132912916744627,0.293700524931055,-5.90309992013039,"STIP1"
0.147914010151826,15.1562749497487,1.60589791592661,0.133085750063393,0.293921913076686,-5.90422038950025,"RABL3"
-0.240652034958366,16.6314063648555,-1.60501041071039,0.133281572861227,0.294193804580756,-5.90548793887861,"STARD10"
-0.0750419838308325,18.2987688746297,-1.60417752762263,0.133465571089996,0.294439313320677,-5.90667705679971,"ANP32B"
-0.0927348530216001,16.3842414037107,-1.60362635322822,0.133587456217149,0.294547601010673,-5.90746375225722,"RAB3GAP2"
-0.179642973556039,16.1254309885027,-1.60007174200096,0.134375835474547,0.296047786999861,-5.91253299833341,"PSMD8"
0.204203997621368,13.6789909683454,1.59989930380125,0.134414183074331,0.296047786999861,-5.91277872459346,"KCTD7"
0.141323182657459,16.0970929008384,1.59900333472727,0.134613585607894,0.296325662333809,-5.91405520879334,"SMARCB1"
0.187908630371423,14.6269721993139,1.59401079366503,0.135729404035601,0.298619450096814,-5.92115941611107,"NOSIP"
-0.110477313730026,16.8531627788604,-1.59297842611408,0.135961132480607,0.298679611373198,-5.92262660503983,"AMPH"
0.102123746916615,16.417953789208,1.59292152437014,0.13597391478228,0.298679611373198,-5.92270745485092,"NSUN2"
0.150129098516201,14.5919890938827,1.59263904089828,0.136037386753379,0.298679611373198,-5.92310879799063,"STX8"
-0.101609423319999,21.6827705365087,-1.59184207855529,0.136216596703327,0.298679611373198,-5.92424084154466,"ATP5F1A"
-0.106881618358216,15.4578239509059,-1.59178622319194,0.136229164353404,0.298679611373198,-5.9243201671099,"GCDH"
0.128306870884487,16.7107383338051,1.59142660042915,0.136310104765632,0.298679611373198,-5.92483085777332,"UQCR10"
0.169375033466039,14.1797932491541,1.59112613296852,0.136377763001244,0.298679611373198,-5.92525748495077,"CDC40"
0.19871600194711,14.0653038062719,1.591097949483,0.136384110753519,0.298679611373198,-5.92529749932731,"ANAPC1"
-0.119827864479259,18.6765277927254,-1.5909335770336,0.13642113737461,0.298679611373198,-5.92553086284567,"KPNB1"
0.266501069706003,13.1756634627577,1.59035163465957,0.136552295966381,0.298805078139523,-5.92635693198892,"NF1"
-0.0860893653147912,20.050465157434,-1.58824345411323,0.137028353614367,0.299684712823637,-5.92934782299574,"DDX39B"
0.502812450999192,13.3361540938191,1.5869306707124,0.137325524159401,0.300172377498075,-5.9312089479577,"MDK"
-0.0986566412176249,15.6270493937995,-1.58377945960753,0.138041129800666,0.301573656141196,-5.93567222675192,"MRPL9"
0.134692526740656,14.4389078218163,1.58250676326536,0.138331058023778,0.302030998265175,-5.93747316188786,"PLCH2"
-0.137303434274271,14.3057911068991,-1.58220547521409,0.138399770337033,0.302030998265175,-5.93789935993535,"MRPS25"
0.332351175712153,15.8365986583372,1.58109932312186,0.138652294459957,0.302418966784359,-5.9394636444535,"FTSJ3"
0.237463851707826,14.7072428616468,1.57952329400476,0.139012774782838,0.30304185709664,-5.94169115459906,"RSBN1"
0.137746711557462,15.3848990113935,1.57900146678001,0.139132309011458,0.303139107302293,-5.94242836246859,"EMC3"
0.242804116029404,15.0428140774475,1.57823109685004,0.139308938842139,0.303360584798329,-5.94351640036638,"RPLP1"
0.111159061052479,18.1880513721658,1.57778206984823,0.139411980719015,0.303421664329819,-5.94415042368172,"CRABP2"
0.138653862443668,14.3709396222278,1.57623673524244,0.139767104366192,0.303878185087863,-5.94633150596902,"IGF2R"
0.413369700794124,16.0189513442609,1.57621568051948,0.139771948207739,0.303878185087863,-5.94636121270932,"VPS33B"
0.264574772038245,14.0293086500159,1.5757497491595,0.139879177292233,0.303947986747785,-5.94701854140665,"ATRX"
0.121421085203167,17.0654117111589,1.57533008863525,0.13997581841625,0.303994718900776,-5.94761048079326,"ASNS"
0.0877674327848368,17.9405272012629,1.574913465429,0.140071817093879,0.304040006417294,-5.94819803176031,"OTUB1"
0.142920098360118,16.2794429322428,1.57452924181168,0.140160400590052,0.304069158599116,-5.94873979850528,"EDF1"
0.211317949498362,13.5972234441493,1.57373832741864,0.140342899622935,0.304301914187778,-5.94985473313973,"MEN1"
0.0728320431689973,22.0450609723778,1.57325239500118,0.140455127441848,0.304382134777566,-5.95053955558149,"PKM"
0.2100227707634,14.0649675644883,1.57005821397256,0.141194763673543,0.305821206543445,-5.95503757696001,"NOP2"
-0.141732764453637,15.3472530116866,-1.56958454284308,0.141304731184761,0.305895635298846,-5.95570407565656,"ARMCX3"
0.169702915884752,17.7076748783251,1.56848995459057,0.141559133335815,0.306230853834086,-5.9572437459093,"CENPV"
-0.0775587201540517,17.4102146154442,-1.56826719128124,0.14161095588818,0.306230853834086,-5.9575570011346,"SUGP2"
0.133994379864864,15.10209231585,1.56739637839734,0.141813694402798,0.306505452753057,-5.95878127315828,"SYMPK"
0.220529822439367,16.9061669311067,1.56646939834068,0.142029784283964,0.306754004868382,-5.96008400892483,"TXNDC5"
-0.138031977245404,18.606670119884,-1.5662527538998,0.142080327514421,0.306754004868382,-5.96038839661969,"RPL15"
0.07491663908311,17.7620788469487,1.56504082962172,0.142363355796605,0.307201140028301,-5.96209064135342,"HAGH"
-0.0761018913634217,16.7977546677618,-1.56423928378056,0.1425508125186,0.307441677745338,-5.96321599030976,"SMARCC2"
0.178909099200268,14.3638813420342,1.56380820177508,0.142651717111935,0.307495390215711,-5.96382105769759,"CLMP"
0.131355067649656,15.9593104344964,1.56238140208141,0.142986130957642,0.3080521223933,-5.96582291612219,"PRPF40A"
0.361831742483474,13.9944221939317,1.56032600367002,0.143469062230425,0.308860259240191,-5.96870456250525,"PNPLA6"
0.347109206989092,13.5542562312899,1.56013542197435,0.14351391185654,0.308860259240191,-5.9689716265831,"POLR2C"
0.289285727894697,15.054866510979,1.55931247847744,0.143707713844432,0.309112924090681,-5.97012457337744,"LSM8"
0.105643341778602,15.8861568460419,1.55647061491257,0.144378700648711,0.310391191724063,-5.9741028805924,"MSI2"
0.108127427055747,14.5439345091827,1.55528907279309,0.144658464084144,0.310827480448458,-5.9757554728379,"ZC3H7B"
0.29198042863324,13.8714828686139,1.55492882768895,0.144743854926768,0.310845879529566,-5.97625916972874,"RFC3"
-0.129932907809659,14.7675795472352,-1.55448212307959,0.14484979990109,0.310908376869925,-5.97688364536924,"PTPN23"
0.127208853813073,16.268045280364,1.55357960799499,0.14506405285463,0.311203158987185,-5.97814495639383,"TMCO1"
-0.39300483475882,13.9584888113936,-1.5527237406931,0.145267483356763,0.311300087977514,-5.97934061734861,"MAP11"
-0.219398961535575,15.1548068878994,-1.55247284854063,0.145327164175505,0.311300087977514,-5.97969103345035,"KLHL42"
-0.124444793396773,15.7494785163437,-1.55235217597043,0.145355876591524,0.311300087977514,-5.97985956080138,"GBE1"
-0.223378653355212,13.3071008992535,-1.55194057005955,0.145453849348942,0.311300087977514,-5.9804343294536,"ECI2"
0.151499069699547,15.1763219341795,1.55177222418802,0.145493936323648,0.311300087977514,-5.98066937880335,"RAD50"
0.100558306753957,15.7294991032469,1.55108840728943,0.145656866233179,0.311483975041989,-5.98162396626556,"NCBP2"
0.121227883828768,14.3112814296807,1.54971026362618,0.14598570637738,0.312022275754294,-5.98354694723323,"FKBP9"
0.159881443986828,14.8036920208811,1.54927851750497,0.146088856770622,0.312077885160473,-5.98414914237291,"NTMT1"
0.156072472268365,13.9838577534927,1.54857923356384,0.146256058567726,0.312160079653076,-5.98512425541145,"SULF2"
0.119426201049635,14.2629516773859,1.54847231007417,0.146281638908115,0.312160079653076,-5.98527332805175,"NTHL1"
0.301121604499066,14.3157577117924,1.54687039974812,0.146665339398499,0.31281389731488,-5.9875058746991,"PTPRA"
0.0912114917010705,15.9677919281137,1.54614571706209,0.146839203883737,0.313019714917598,-5.98851533392839,"RANGAP1"
-0.0907177373631392,16.7684497233817,-1.53831238057964,0.148729873624403,0.316883132535194,-5.99940639413595,"MAT2A"
-0.0925310450538426,17.9327829415626,-1.53710898499421,0.149022168102957,0.317338785339245,-6.00107619557218,"NARS1"
-0.121672632965357,17.083116222954,-1.53646683293053,0.149178342534414,0.317504247182661,-6.00196686514539,"TMEM33"
0.09662906298162,17.7629227574249,1.53471187013844,0.149605872825678,0.318177275739349,-6.00439971638149,"PEPD"
0.128431175794756,16.5048250264556,1.53452342462552,0.149651842741468,0.318177275739349,-6.00466083983496,"RPS10"
0.302462035703607,13.521389894261,1.5309842020028,0.150517458479525,0.319849599268991,-6.00956096868739,"THNSL1"
-0.164361178248964,20.6429238356637,-1.52964417334022,0.150846315810004,0.320380154208545,-6.01141424793932,"CLTC"
0.106536200814997,14.9262932742671,1.52916506214542,0.150964043810725,0.320461973377855,-6.01207659626955,"XAB2"
-0.230146173818675,14.5463183250988,-1.52761495221905,0.151345477724493,0.321097199199961,-6.0142185758798,"PIK3C2B"
0.135068093799084,16.8195646763997,1.52730433122377,0.151422010893111,0.321097199199961,-6.01464762058978,"CTNNBL1"
0.150638967103692,17.1962160918508,1.52614661411805,0.1517075494713,0.321399661480643,-6.0162461886699,"LPCAT1"
0.365547200606118,13.8121366326128,1.52608192505525,0.151723517901144,0.321399661480643,-6.01633548638964,"MINPP1"
0.131451552566597,14.7375112537871,1.52568673608537,0.15182110108512,0.321438082150914,-6.01688095462298,"LRRFIP2"
0.0827083326802018,19.9796986139281,1.52531051246601,0.151914051009262,0.321466658150353,-6.01740015551481,"CAND1"
0.198855158915899,13.4365844413915,1.52255549935577,0.152596187719336,0.322620826718096,-6.02119948622513,"CCDC97"
-0.099878225781783,17.5290784190658,-1.52246375785166,0.152618947686217,0.322620826718096,-6.0213259222215,"EIF3D"
0.223212172374739,13.9153702375127,1.52090399680845,0.153006349377143,0.323270856177504,-6.02347474748339,"BOLA2B"
-0.10236090858584,16.6246980087501,-1.52002198155033,0.153225788923041,0.323565522955441,-6.02468919732097,"KIF21B"
-0.108996198758041,15.9840781930511,-1.51964088491227,0.153320686288175,0.323597024894083,-6.02521378072737,"STK32C"
-0.118353731007332,15.8323239964131,-1.51560507444277,0.154328729168814,0.325554764451003,-6.03076355833134,"OXA1L"
-0.150983149128074,16.5361336814561,-1.51509904562124,0.154455520087732,0.32564381266168,-6.03145869818454,"PSMF1"
-0.161320501081118,18.2058411390157,-1.51468456084529,0.154559439806035,0.32564381266168,-6.03202796331283,"PSMD3"
-0.216684391655486,13.7880976365778,-1.5143823665598,0.154635243582585,0.32564381266168,-6.03244293781332,"TSPYL1"
0.113313656993231,15.0960831536846,1.51415266631355,0.154692883820007,0.32564381266168,-6.03275832499208,"GTF3C3"
-0.131996586763728,15.6944029348912,-1.51257138963423,0.155090181326026,0.326310386710922,-6.03492858239439,"CARS2"
0.126177490766164,14.6409095092823,1.50939897494194,0.155889875594394,0.327822472273867,-6.03927790934888,"OSGEP"
-0.109844802133864,17.7088587372856,-1.5082807483675,0.156172590882296,0.328246391018062,-6.0408094746317,"SPCS2"
-0.120031549129145,16.44236905315,-1.50788986547834,0.15627151860479,0.328283782074237,-6.04134465740435,"HADHB"
0.147943941429805,14.9633366860254,1.50702913722333,0.156489546514522,0.32848964065645,-6.04252279716381,"CTTNBP2NL"
0.136840975549497,17.9246184517991,1.50630465924785,0.156673261924527,0.32848964065645,-6.04351408063041,"TMPO"
0.151407764191058,14.5900627208026,1.50630051775445,0.156674312664712,0.32848964065645,-6.04351974637436,"UPF3B"
-0.167517985961357,15.0458585802534,-1.50622187008019,0.156694267540027,0.32848964065645,-6.04362733778258,"HSD17B7"
-0.144140631339646,15.6530127636932,-1.50570153892103,0.156826343002335,0.328596262966052,-6.04433906199818,"ITGB1"
0.0898389954698473,17.2082958917855,1.50532465431777,0.156922066602983,0.328626646726536,-6.04485446945269,"PPP3CA"
-0.0732953841518018,16.5703547193705,-1.50477099858983,0.157062777802999,0.328751163471772,-6.04561145765113,"AUH"
-0.0708150104094329,19.7568364606504,-1.50416136279594,0.157217840407274,0.328905575122974,-6.04644476162407,"H3-2"
-0.262478754271987,15.9155959890787,-1.50203869729124,0.157758762445243,0.329866642301527,-6.04934438118815,"VAC14"
-0.125714248312541,16.4829760357526,-1.4988705403746,0.158569050314119,0.331389657836222,-6.05366688361063,"MAPK8"
0.473831566145785,14.122526507201,1.49724096717661,0.158987204935506,0.332092014026358,-6.05588773589034,"MAST1"
-0.17447178756267,17.1827710078503,-1.49655109088339,0.159164511664999,0.332290822598857,-6.05682742271568,"EBP"
-0.24866983297426,14.0462445599042,-1.49571849575898,0.159378722406054,0.332446219812805,-6.05796110687831,"PDK3"
-0.0687416497648652,16.007837534798,-1.49505758348719,0.159548936605389,0.332446219812805,-6.05886071035676,"FXR2"
-0.188151064638895,17.1942461449516,-1.49504176095474,0.159553013498815,0.332446219812805,-6.05888224386969,"PGRMC1"
-0.085439893476579,17.2223760028524,-1.49498510589992,0.159567612179057,0.332446219812805,-6.05895934668305,"EIF3L"
-0.0607328848013182,18.3819642827513,-1.49321109850776,0.160025306035449,0.333182835904429,-6.06137259344927,"ARL6IP5"
0.325717488477862,13.987632148703,1.49297667416369,0.160085870736088,0.333182835904429,-6.06169134006759,"NMT2"
0.268702360837793,14.4370601877858,1.49233283613287,0.160252309542787,0.333357760622167,-6.06256658672306,"TMEM126A"
0.21967860011751,14.0327607164401,1.49165726858375,0.16042710851934,0.333549887497044,-6.06348468413348,"MCM7"
0.16855207933577,14.5396806476209,1.490887810198,0.160626398093551,0.333731714147846,-6.06453002614744,"MEPCE"
0.126785028592302,19.1289539238993,1.49045120595194,0.160739571818915,0.333731714147846,-6.06512300428317,"SOGA1"
0.278879343110672,14.9301037051739,1.49036465681908,0.160762014551199,0.333731714147846,-6.06524053740294,"HMG20A"
0.166547051637904,14.2543329358257,1.48967570951402,0.160940757648522,0.333931438690215,-6.0661759531567,"PGRMC2"
-0.157783295474726,14.1845962358641,-1.48793253093761,0.161393766897739,0.334699733915045,-6.06854139876313,"SCAI"
-0.238335697502663,16.553966694791,-1.48664323434858,0.161729518008257,0.335061272570634,-6.0702896939093,"PCMT1"
-0.115719753173671,15.6950200963062,-1.48662708047735,0.161733728455375,0.335061272570634,-6.07031159195103,"ETHE1"
0.13175365978389,14.5763374898602,1.48536375398248,0.162063297519254,0.33557221175174,-6.07202363052089,"USP32"
0.133148151941903,14.8021567027352,1.48363263540896,0.162515824725057,0.336165640159128,-6.07436795893481,"CIAO1"
-0.170626368767437,17.7301805210634,-1.48363172379284,0.162516063309751,0.336165640159128,-6.07436919296628,"TIMM44"
-0.105736809073271,16.3053021742074,-1.48318201948609,0.16263379435783,0.336237267231365,-6.07497788147448,"ABHD16A"
0.0992365157858899,15.3859251080187,1.48211385944078,0.162913724369645,0.336643988150962,-6.07642315057405,"EXOSC3"
-0.0791421287715437,17.4614122358634,-1.48098022633218,0.163211258574968,0.337019148610071,-6.07795620955191,"CORO1B"
0.0875548863242699,15.511339396151,1.48047759618171,0.163343326283942,0.337019148610071,-6.07863567395603,"ALG9"
0.0807401278847237,16.1591168002047,1.48041295215322,0.16336031827154,0.337019148610071,-6.07872304916879,"EIF2A"
-0.397133407199403,13.1243791592247,-1.43315866766248,0.178245580776877,0.35561223857162,-6.07912405302028,"RPS4Y2"
0.107386699279109,14.871910824879,1.48008720275725,0.163445965786162,0.337019148610071,-6.07916330314841,"PAF1"
-0.0709363903723599,16.8513318956561,-1.47983705360111,0.163511761918331,0.337019148610071,-6.07950133642255,"MAPK3"
-0.280643830601338,13.4374136982122,-1.47946460377895,0.163609768004499,0.337049450787272,-6.08000456360356,"OSBPL6"
0.13328195277024,14.129540508624,1.47913012226321,0.1636978254802,0.337059237604524,-6.08045641501499,"RBM22"
0.177637931281998,13.8715241226611,1.47844879050337,0.163877320651743,0.33725719194148,-6.0813766049788,"PIK3R4"
-0.1985640349279,13.2300275574353,-1.47685470280309,0.164297929276243,0.33779048216096,-6.08352837768104,"RER1"
0.180011762540905,13.9437929093257,1.47683388648491,0.164303427803453,0.33779048216096,-6.0835564657176,"ATPAF2"
-0.149236197174684,14.156210763411,-1.47536590693029,0.164691579681113,0.338364532011972,-6.08553654967886,"SMG1"
-0.0689733481378454,17.5345194592986,-1.47514556329072,0.164749908073056,0.338364532011972,-6.08583364067969,"EIF2S2"
-0.0937734086779685,18.8369950339246,-1.47398826127096,0.165056550546691,0.338787413022452,-6.08739352738209,"VDAC3"
0.170011045624541,13.9450968826053,1.47373666923421,0.165123276935313,0.338787413022452,-6.08773252548199,"DGKI"
-0.14011459715069,15.562187749082,-1.47173693694324,0.165654449677368,0.339632407510027,-6.09042553999608,"DOCK7"
0.144154126180421,17.0027764180445,1.47155439529816,0.165703008508352,0.339632407510027,-6.09067123830792,"ACSL4"
-0.375125351285968,12.464939069392,-1.35372893225404,0.204023731797528,0.388461185342493,-6.09133605957169,"FEM1B"
-0.406408044805762,13.3305847273349,-1.43759736034557,0.177008161056965,0.353841412863873,-6.09327329353704,"UQCRH"
0.228655666961512,13.9457371001613,1.46921581839471,0.166326168832057,0.340735388934499,-6.0938170276681,"PARG"
0.10993601722754,15.37731505072,1.46890338653061,0.16640957205501,0.340735388934499,-6.09423703533028,"RAP2B"
-0.106182464641172,15.1489987509331,-1.46824106470675,0.166586494557339,0.340766735916487,-6.09512719788533,"C8orf82"
-0.165005758051723,15.3877164531963,-1.46821549647351,0.166593327642811,0.340766735916487,-6.09516155599161,"SULT4A1"
-0.164884213474453,15.7522089550144,-1.46695525511741,0.166930419015791,0.340995118736255,-6.09685452109679,"RPS12"
0.090225123905066,15.5609027728254,1.46692540996388,0.166938409012053,0.340995118736255,-6.09689460161686,"IK"
0.196508778220942,14.9532919199524,1.46685291759775,0.166957817651142,0.340995118736255,-6.09699195277258,"DDX27"
0.140077055106616,16.6780380637545,1.46570591921743,0.167265160896638,0.341250113970342,-6.09853182309271,"PSMB2"
0.349095904558666,17.6414305101372,1.46553824379325,0.167310130195165,0.341250113970342,-6.09875685972926,"TMED1"
0.0893912936462975,14.9240011057841,1.46534507182939,0.167361950108504,0.341250113970342,-6.09901609264238,"RPS6KB1"
0.0988058685527555,15.9928030886023,1.46501684376503,0.167450030915444,0.341250113970342,-6.09945651278023,"SNX27"
0.1183079651734,17.7187053334089,1.46481438313673,0.167504381202447,0.341250113970342,-6.09972814198367,"IPO7"
-0.35934026655479,14.2440657679075,-1.46328739214235,0.167914779000407,0.341914039172444,-6.10177595878536,"SLC22A17"
-0.139628186128661,16.0878542425561,-1.46255740233051,0.168111271937445,0.34209248442542,-6.10275439977329,"MAP2K6"
-0.233546661880244,17.0661615230736,-1.46233373594775,0.168171515452832,0.34209248442542,-6.10305412162423,"NDUFA13"
-0.0942869239529607,15.8735651162075,-1.4618771227265,0.16829455858721,0.342170745750679,-6.10366590081185,"RMND1"
0.162644547286648,14.8815563863237,1.46155309641026,0.168381919639262,0.342176417308114,-6.10409995549466,"POU4F1"
-0.129126748176054,14.0230711917891,-1.45988771171752,0.168831528388483,0.342651072425977,-6.10632977359229,"SMPD3"
0.199304591495023,14.3665792225492,1.45974468313083,0.168870189317526,0.342651072425977,-6.10652119357881,"PPP6R2"
-0.0717603365359416,18.4951878859661,-1.45973282909958,0.168873393821605,0.342651072425977,-6.10653705763288,"DDB1"
0.107745439109289,15.8189242104539,1.45943379583542,0.168954248514539,0.342651072425977,-6.10693721871682,"THOP1"
0.0962246814338776,14.9676281335037,1.45882128096292,0.169119966277072,0.342702894725301,-6.10775669404976,"VCPIP1"
0.189515301197728,14.1023625725887,1.45871326562041,0.169149204341677,0.342702894725301,-6.10790118102447,"TRRAP"
-0.0827546084131754,17.8690721259798,-1.45776672615505,0.169405599792777,0.343050578959747,-6.10916699732513,"NRAS"
-0.205524191925548,19.4924961026974,-1.45664386916154,0.169710179520723,0.343495440890868,-6.11066784915821,"RPS7"
0.127417096621457,15.0236152200756,1.45514413910531,0.170117706051206,0.34414811934159,-6.11267116334071,"RFC5"
-0.137058740913293,15.5744264136383,-1.45427698636458,0.170353715536479,0.344453339860366,-6.11382882291023,"PAAF1"
0.095735957214746,16.2700464131447,1.45380390521619,0.170482588151108,0.344541734095597,-6.11446018542188,"LDB1"
-0.079467304970553,16.701303740284,-1.4527053561558,0.170782161377466,0.344974850191328,-6.11592571909434,"TSN"
-0.32497482746391,14.9489407912962,-1.45186108129955,0.171012694832083,0.345268145354594,-6.11705149979008,"SKP1"
0.12014965032596,15.46803389717,1.44940822065953,0.171683944356225,0.34642867633764,-6.12031957437773,"GPX4"
0.25602418833858,14.1449363930278,1.44896367981302,0.171805833894838,0.34642867633764,-6.12091143840206,"HEXA"
-0.154309488591188,14.1570891561765,-1.44882316148746,0.171844378005349,0.34642867633764,-6.12109849835016,"PIP4P1"
-0.120029863445811,15.6206140617772,-1.44841887196943,0.171955314927363,0.346479683364598,-6.1216366221148,"PAK1"
0.0687890148251782,17.4223856735856,1.44785744846643,0.17210946908435,0.346617676413778,-6.1223837193925,"MOGS"
0.11840770330461,14.5681324305777,1.44726207869451,0.172273070842017,0.346774549565573,-6.12317576417681,"MAT2B"
-0.1414261356481,15.2069391035174,-1.44669670941331,0.172428549568746,0.346914923697238,-6.12392768316718,"MRPS16"
0.0828291946451394,16.2657483112417,1.44540687638782,0.172783699426553,0.347437874970246,-6.12564232646994,"PHF5A"
-0.162635499949145,13.9643588413451,-1.44512926732345,0.17286021807096,0.347437874970246,-6.12601122424191,"CARMIL3"
-0.515698669141203,12.6103002367276,-1.39473375614146,0.189265036378035,0.37101082227981,-6.12906253449818,"UNK"
-0.153067900797403,17.2415953732754,-1.44110291063653,0.173973220314721,0.349501315488264,-6.13135591616332,"COX6C"
0.124990866116018,17.696096895443,1.44031456021018,0.174191845082126,0.349766851217014,-6.13240114596408,"EEF1D"
0.330186726618217,13.0669591105681,1.43733820456938,0.175019321996659,0.351126945227034,-6.13634364105122,"SLC6A6"
-0.0750496359379742,15.8633883856863,-1.43725403521765,0.175042770272597,0.351126945227034,-6.13645504730808,"TAOK1"
0.0954659590084308,15.3853756215589,1.43621319918293,0.175332948487045,0.351534742110299,-6.13783230805665,"SMYD5"
-0.216832826475292,14.7160699550247,-1.43425203023252,0.175880803643614,0.352458509926727,-6.14042543386249,"IMPAD1"
-0.280429569719097,12.9662219289988,-1.3847618378108,0.192216124552913,0.375885181218504,-6.14186532982636,"KIAA1109"
0.414706284214759,13.3697726310987,1.43291214526321,0.176255925318328,0.352883559683406,-6.14219561532753,"DDRGK1"
0.116505209895106,17.2011082051348,1.4328713964091,0.176267344073199,0.352883559683406,-6.14224943184829,"OXSR1"
0.194686354201734,14.1605456557393,1.43236271552231,0.176409940097456,0.352994370739025,-6.1429211481385,"ZMPSTE24"
0.195509822429692,15.3855630789609,1.43158679456783,0.176627636030757,0.353255272061513,-6.14394542687185,"TBCA"
0.196043141421713,14.1466360758808,1.4275272028102,0.177770278406606,0.355189405645989,-6.14929791633855,"RBM34"
0.251123346159549,13.5138610434753,1.42654634615175,0.178047281948262,0.355567276783153,-6.15058951637199,"SH3GL2"
-0.167225455227094,17.8743658663984,-1.42615144948069,0.178158906379366,0.35561223857162,-6.15110933913411,"RPL38"
0.254030209019623,13.1709197838118,1.37240909280735,0.195924832781344,0.379469542093497,-6.1576337702718,"MORC3"
-0.407087758267915,16.0408188483258,-1.420416563471,0.179786567759793,0.358509833985275,-6.15864677325238,"UBE2Q2"
